Instruction,Input,Output,materi,question_id
Build a function in Python to test whether a string is a palindrome.,"""aba""","def is_palindrome(s): 
    # Reverse the string 
    rev = s[::-1] 
  
    # Check if the string is equal to its reverse 
    if (s == rev): 
        return True
    return False
  
# Driver code 
s = ""aba""
ans = is_palindrome(s) 
  
if ans == 1: 
    print(""Yes"") 
else: 
    print(""No"")",Data Type,2996
Create a program using Python to classify the type of company an advertising company can be.,"The advertising company can be classified into the following types: Automotive, Food & Beverage, Finance, Technology, and Others.","def classify_company(company):
 if company in [""AUTOMOTIVE"", ""FOOD & BEVERAGE"", ""FINANCE"", ""TECHNOLOGY""]:
 return company
 else:
 return ""OTHER""",Data Type,3006
Write a Python program to insert a given string at the beginning of all items in a list.,"mylist=[""one"",""two"",""three""]","# Insert the given string at the beginning of all list items 
new_list = [""prefix_"" + item for item in mylist]

# Print the new list 
print(new_list) # Output: [""prefix_one"", ""prefix_two"", ""prefix_three""]",Data Type,3010
Write a Python code snippet to find the words which are at least 4 characters long in a given string.,"string = ""This is a sample sentence""","def find_words(string):
    words = string.split()
    result = []
    for word in words:
        if len(word) >= 4:
            result.append(word)
    return result",Data Type,3023
Come up with an algorithm in Python that takes two strings as input and checks whether one string is a rotation of another.,"""ABACD"", ""CDABA""","def is_rotation(s1, s2):
    if len(s1) != len(s2):
        return False
    
    s1s1 = s1 + s1
    if s2 in s1s1:
        return True
    return False

print(is_rotation(""ABACD"", ""CDABA""))",Data Type,3037
Write a Python program that classifies and prints the type of a given triangle based on the lengths of its sides.,"8, 8, 12","a = 8
b = 8
c = 12

if a == b and b == c:
    print(""Equilateral triangle"")
elif a == b or b == c or a == c:
    print(""Isosceles triangle"")
else:
    print(""Scalene triangle"")",Data Type,3042
Create a Python program to reverse a string.,Hello,"def reverse_string(string):
    reversed_string = """"
    for c in string:
        reversed_string = c + reversed_string
    return reversed_string

string = ""Hello""
print(reverse_string(string))",Data Type,3053
Create a solution that detects the presence of a character in a string.,Python,"def detect_character(string, char):
    for ch in string:
        if ch == char:
            return True
    return False

string = 'Python'
char = 'y'
print(detect_character(string, char))",Data Type,3058
Create a Python program which takes in a string of text and returns all the unique words in the string.,"""Hello, my name is John""","def find_unique_words(string):
    return set(string.split())",Data Type,3066
"Create a function in Python that takes a list of strings and a value, and returns a new list of the strings with the value preprended to each string.","List = [""one"", ""two"", ""three""]
Value = ""STR-""","def prepend_list(List, Value):
    return [Value + Value for Value in List]
  
List = [""one"", ""two"", ""three""]
Value = ""STR-""
print (prepend_list(List, Value))

# Output: ['STR-one', 'STR-two', 'STR-three']",Data Type,3074
Write a Python script to search for a specific word in a given string.,The quick brown fox,"import re 
  
def searchWord(string, word): 
    return re.search(word, string)
  
result = searchWord(""The quick brown fox"", ""brown"") 
if result is not None:
    print(""Word found"")
else:
    print(""Word not found"")",Data Type,3076
Design a program in Python that converts a text string to a titlecase.,"str = ""Hello World""","def to_titlecase(str):
    new_str = """"
    for word in str.split(): 
        new_str += word.capitalize() + "" ""
    return new_str.strip()

print(to_titlecase(""Hello World""))",Data Type,3079
"Create a Python function to search for a substring in a string. The function should take two arguments, the haystack string and the needle string, and should return a boolean indicating whether the substring was found or not.","haystack: ""This is a string"" 
needle: ""is""","def contains_substring(haystack, needle): 
 return needle in haystack

# Usage example
contains_substring(""This is a string"", ""is"") # returns True 
contains_substring(""This is a string"", ""xyz"") # returns False",Data Type,3084
Create a function in Python that takes a dictionary and a string as an argument and checks if the key is present in the given dictionary.,"dict = {
    ""Name"":""John"",
    ""Age"":25
}
String = ""Name""","def checkKeyExists(dictionary, key):
    return key in dictionary.keys()

dict = {
    ""Name"":""John"",
    ""Age"":25
}
String = ""Name""

print(checkKeyExists(dict, String))",Data Type,3088
Create a python script which replaces each letter in a string by the letter which appears n positions after it.,"string = ""abcdef""
n = 2","def replace_letter(string, n):
    result = """"
    for char in string:
        if char == 'z':
            result += 'b'
        elif char == 'Z':
            result += 'B'
        else:
            result += chr(ord(char) + n)
    
    return result",Data Type,3092
Write code in Python to count the number of distinct substrings for a given string.,string = “abcd”,"def count_distinct_substrings(string):
    count = 0
    for i in range(len(string)):
        for j in range(i+1, len(string)+1):
            count += 1
    return count

result = count_distinct_substrings(""abcd"")
print(result)",Data Type,3094
Build a Python program that extracts all email addresses from a given string.,"""This is an example with two emails: john@example.com, and jane@example.com""","import re

def find_emails(text):
    regex = r""([a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\.[a-zA-Z0-9-.]+)""
    emails = re.findall(regex, text)
    return emails

emails = find_emails(""This is an example with two emails: john@example.com, and jane@example.com"")
print(emails)",Data Type,3105
Out put the first 3 characters of a given string.,Python,"string = ""Python""

print(string[:3])",Data Type,3110
Create a python program for creating a dictionaries of char count in a given string.,"string = ""Hello World""","def get_char_count(s):
    """"""
    This function returns a dictionary of character count in a given string.
    :param s: string
    :return: dictionary
    """"""
    char_count = dict()
    for char in s:
        if char not in char_count.keys():
            char_count[char] = 1
        else:
            char_count[char] += 1
    return char_count",Data Type,3115
Develop a function to delete duplicates from a given string in Python.,"string=""mississippi""","def remove_duplicates(string):
    new_string = """"
    for char in string:
        if char not in new_string:
            new_string += char
    return new_string

no_duplicates = remove_duplicates(""mississippi"")
print(no_duplicates)",Data Type,3118
Write a function in Python that takes a list of words as an argument and outputs a string of comma separated words.,"words = ['cat', 'dog', 'bird']","def listToString(words):
 return ', '.join(words)",Data Type,3122
Generate a Python function that takes a list of strings and returns a dictionary with each string as the key and the length of the string as the value.,"['one', 'two', 'three', 'four']","def count_lengths(strings):
  return {string : len(string) for string in strings}

strings = ['one', 'two', 'three', 'four']

print(count_lengths(strings))
# Output: {'one': 3, 'two': 3, 'three': 5, 'four': 4}",Data Type,3133
