Instruction,Input,Output,materi,question_id
Write python code to return the maximum number in a list.,"nums = [1, 15, 20, 6]","def find_max(nums):
    '''Returns the maximum number in the list.'''
    max_val = nums[0]
    for num in nums:
        if num > max_val:
            max_val = num
    
    return max_val",Data Structure,2518
Create an algorithm in Python to sort an array using selection sort.,"[4, 1, 6, 5, 7, 2, 0]","def selection_sort(arr):
    for i in range(len(arr)):
        min_index = i
        
        for j in range(i + 1, len(arr)):
            if arr[min_index] > arr[j]:
                min_index = j
                
        arr[i], arr[min_index] = arr[min_index], arr[i]
        
    return arr

arr = [4, 1, 6, 5, 7, 2, 0]
print(selection_sort(arr))",Data Structure,2527
Write a python function to remove duplicates from an array.,"[1, 2, 3, 3, 3, 4, 5, 6]","""""""
Remove duplicates from an array
""""""

def remove_duplicates(arr):
    # Create a set 
    seen = set()
    
    # Traverse the array
    for i in range(len(arr)):
        if arr[i] not in seen:
            seen.add(arr[i])
            
    return seen

if __name__ == '__main__':
    arr = [1, 2, 3, 3, 3, 4, 5, 6]
    print(remove_duplicates(arr))",Data Structure,2528
Write a Python program to sort a list of tuples using a given key.,"[(2, 5), (1, 2), (4, 4), (2, 3), (2, 1)]","def sort_list(lst, key): 
    return sorted(lst, key = lambda x: x[key]) 

# Driver code 
lst = [(2, 5), (1, 2), (4, 4), (2, 3), (2, 1)] 
key = 1
print(sort_list(lst, key))",Data Structure,2529
Design a Python program that finds maximum sum of an array,"Array: [1,-3,7,12,-4,8]","def max_sum(arr): 
    n = len(arr) 
    max_sum_so_far = 0
  
    for i in range(n): 
        max_ending_here = 0
          
        for j in range(i, n): 
            max_ending_here += arr[j] 
            if (max_sum_so_far < max_ending_here): 
                max_sum_so_far = max_ending_here 
  
    return max_sum_so_far

result = max_sum([1,-3,7,12,-4,8])
print(result)",Data Structure,2534
Generate a program in Python that returns a list of all prime numbers between two given numbers.,"start = 5
end = 100","def primes(start, end):
    prime_list = []
    for i in range(start, end + 1):
        is_prime = True
        for j in range(2, i):
            if i % j == 0:
                is_prime = False
                break
        if is_prime:
            prime_list.append(i)
    return prime_list

prime_numbers = primes(start, end)
print(prime_numbers)",Data Structure,2537
Write a Python function to rotate a list by n items to the left.,"list = [1, 2, 3, 4, 5]","def rotate(list, n): 
    return list[n:] + list[:n]",Data Structure,2539
Create a Python program to search for a given query from a given array of strings using regular expressions.,"query = 'ab+c'
string_array = ['abc', 'def', 'ghi', 'abcd', 'abcde']","import re

query = 'ab+c'
string_array = ['abc', 'def', 'ghi', 'abcd', 'abcde']

for string in string_array:
    if re.search(query, string):
        print(string)

# Output:
# abc
# abcd
# abcde",Data Structure,2543
"Create a Python program to remove all the elements in a given array, which are divisible by a certain number.","[23, 45, 12, 35, 29], 3","# Enter the Array
arr = [23, 45, 12, 35, 29] 
 
# Enter the Number
num = 3
 
# Print the New Array
new_arr = [x for x in arr if x % num != 0] 
 
# Print the Result
print(new_arr)",Data Structure,2547
Write an algorithm in Python to determine the largest number in an array.,"arr = [10, 8, 12, 4, 6]","def find_max(arr): 
    max_val = arr[0] 
  
    for i in range(1, len(arr)): 
        if arr[i] > max_val: 
            max_val = arr[i] 
  
    return max_val 
  
# Driver code 
arr = [10, 8, 12, 4, 6]
result = find_max(arr) 
print(result) 

# Output: 12",Data Structure,2551
Write an algorithm in Python to sort an array of numbers in descending order.,"[13, 11, 7, 4, 2]","def descendingSort(arr): 
    arr.sort(reverse=True) 
    return arr
  
arr = [13, 11, 7, 4, 2]
result = descendingSort(arr) 
  
print (result)",Data Structure,2552
Create a Python program that creates a new list containing only even numbers from a given list.,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","# create a list
original_list = [1, 2, 3, 4, 5, 6, 7, 8, 9]

# create a new list with only even numbers 
even_list = [num for num in original_list if num % 2 == 0] 
  
# display the even list 
print(even_list)",Data Structure,2553
Create a Python script to remove all empty elements from a list.,"list = [""a"", """", ""b"", """", ""c"", """"]","list = [""a"", """", ""b"", """", ""c"", """"] 

result = [element for element in list if len(element) > 0] 

print(result)",Data Structure,2554
Generate python code to rotate an array to the left.,"arr = [1, 2, 3, 4, 5]","def rotate_left(arr):
    first_element = arr[0]
    for i in range(len(arr) - 1):
        arr[i] = arr[i + 1]
    arr[len(arr) - 1] = first_element

rotate_left(arr)",Data Structure,2555
Write a Python function that takes an array of numbers and returns an array with the greatest and smallest values.,"[3, 4, 2, 8, 15, 6]","def min_max(arr):
  min_val = min(arr)
  max_val = max(arr)
  return [min_val, max_val]

result = min_max([3, 4, 2, 8, 15, 6])
print(result)",Data Structure,2557
Write an algorithm in Python to find the maximum and minimum elements in a given array of integers.,"[3, 5, 8, 1, 10]","def findMinMax(arr):
    min = arr[0]
    max = arr[0]
    for i in range(1, len(arr)):
        if arr[i] < min:
            min = arr[i]
        elif arr[i] > max:
            max = arr[i]
    return min, max

arr = [3, 5, 8, 1, 10]

min_val, max_val = findMinMax(arr)
print(min_val, max_val)",Data Structure,2563
Write a Python script that randomly shuffles a list of strings.,"[""Apple"", ""Orange"", ""Banana"", ""Strawberry""]","import random

list = [""Apple"", ""Orange"", ""Banana"", ""Strawberry""]
random.shuffle(list)

for item in list:
    print(item)",Data Structure,2564
Create a class in Python that takes a list of numbers as input and returns the product of all the numbers.,"[5, 4, 9, 10]","class ProductCalculator:
    def __init__(self, num_list):
        self.num_list = num_list
    
    def find_product(self):
        product = 1
        for num in self.num_list:
            product *= num
        return product

# example usage
num_list = [5, 4, 9, 10]
calc = ProductCalculator(num_list)
product = calc.find_product()
print(product)",Data Structure,2565
"Create a script in Python which receives a list of numbers, and prints the sorted list in ascending order.","List of numbers: [7, 3, 4, 2]","list_of_numbers = [7, 3, 4, 2]

# sort the list
list_of_numbers.sort()

# print the sorted list
print(list_of_numbers)",Data Structure,2567
"Given a list of numbers, create a program to find the maximum number using Python.","numbers = [1,2,3,4,5,6]","def find_max(numbers):
    maximum = numbers[0]
    for num in numbers:
        if num > maximum:
            maximum = num
    return maximum

if __name__ == ""__main__"":
    numbers = [1,2,3,4,5,6]
    print(find_max(numbers))",Data Structure,2570
Generate a Python program to insert an element into a given sorted array.,"The sorted array is [1, 2, 3, 5] and the new element is 4.","def insert(arr, x):
    i = len(arr)-1
    while (i >= 0 and x < arr[i]):
        arr[i+1] = arr[i]
        i = i-1
    arr[i+1] = x
    return arr
  
# Input array and element 
arr = [1, 2, 3, 5] 
x = 4
  
# Calling Insert Function 
arr = insert(arr, x) 
  
# Print the modified array 
print(arr)",Data Structure,2571
Generate a program in python that converts a given sequence of strings into a list,"""This is a test""","def convert_str_list(x):
    return x.split()

print(convert_str_list(""This is a test""))",Data Structure,2573
Suggest a Python code to identify the median element of a given list,"example_list = [10,20,30,40]","def find_median(example_list):
    example_list.sort()
    if len(example_list) % 2 == 0:
        median = (example_list[int(len(example_list)/2)-1] + example_list[int(len(example_list)/2)])/2
    else:
        median = example_list[int((len(example_list)-1)/2)]
    return median",Data Structure,2575
Implement an algorithm in Python to sort a list of integers.,"List: [3, 9, 8, 5, 6, 4, 2, 1, 10, 7]","def sort(arr):
 for i in range(len(arr)):
 min_idx = i
 for j in range(i+1, len(arr)):
 if arr[min_idx] > arr[j]:
 min_idx = j
 arr[i], arr[min_idx] = arr[min_idx], arr[i]

list = [3, 9, 8, 5, 6, 4, 2, 1, 10, 7]
sort(list)
print(list) # [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Data Structure,2576
Write a Python program to find the maximum possible sum of a sequence of consecutive numbers in a given array of integers.,"[2, 6, -2, -3, 8, 4]","def max_sum_sequence(arr):
    curr_max = 0
    max_so_far = 0
  
    for i in range(0, len(arr)):
        curr_max = max(arr[i], curr_max + arr[i])
        max_so_far = max(max_so_far, curr_max)
      
    return max_so_far

arr = [2, 6, -2, -3, 8, 4]
max_sum = max_sum_sequence(arr)
print(max_sum)",Data Structure,2582
Create a Python program to sort a given list according to the second element,"list = [[2,4], [3,2], [4,1], [1,3]]","def sortList(list):
    list.sort(key=lambda x: x[1]) 
    return list

list = [[2,4], [3,2], [4,1], [1,3]]
sorted_list = sortList(list)

print(sorted_list)

# output
[[4, 1], [3, 2], [1, 3], [2, 4]]",Data Structure,2586
"Given a list of [x,y] coordinates, write a Python program to check whether the two points are on a straight line or not.","points = [[3,3], [2,2], [1,1]]","def line_checker(points):
    is_straight = True
    ref_x, ref_y = points[0]
    for i in range(1, len(points)):
        x, y = points[i]
        if (ref_y - y) * (ref_x - x) != 0:
            is_straight = False
            break
    return is_straight

points = [[3,3], [2,2], [1,1]]

print(line_checker(points))",Data Structure,2590
Edit the given python program to display the sum of all even numbers in the given list.,"list = [1, 2, 3, 4, 5]","list = [1, 2, 3, 4, 5]

total = 0
for num in list:
  if (num % 2 == 0):
    total += num
print (total)",Data Structure,2591
Design a function in Python to sort a list of numbers in increasing order using a recursive insertion sort algorithm.,"[3, 7, 4, 9, 5, 2, 6, 1]","def recursiveInsertionSort(arr):
    for i in range(1, len(arr)):
        currElem = arr[i]
        j = i - 1
        while j >= 0 and arr[j] > currElem:
            arr[j + 1] = arr[j]
            j -= 1
        arr[j + 1] = currElem
    return arr",Data Structure,2594
Generate a program in Python for sorting the elements of an array in descending order.,"[2, 4, 1, 6, 5]","def sort_descending(arr):
    # Sort array from largest to smallest
    arr.sort(reverse=True)

    # Print result
    print(arr)

# Test
arr = [2, 4, 1, 6, 5]
sort_descending(arr)
# Output: [6, 5, 4, 2, 1]",Data Structure,2595
Develop a Python function that removes duplicate elements from a given list and returns a list with unique elements.,"my_list = [1,2,3,3,4,5,5,5,6,7,7]","def remove_duplicates(my_list):
 new_list = []

 for item in my_list:
 if item not in new_list:
 new_list.append(item)

 return new_list

my_list = [1,2,3,3,4,5,5,5,6,7,7]
my_list = remove_duplicates(my_list)
print(my_list)
# [1, 2, 3, 4, 5, 6, 7]",Data Structure,2596
Write a for loop to iterate over the given list in Python.,"list = [3,7,11,13]","for x in list:
    print(x)",Data Structure,2612
Write a python program to shuffle a given list in random order.,"[3, 8, 2, 5, 4]","import random

def shuffle_list(lst):
    random.shuffle(lst)
    return lst

print(shuffle_list([3, 8, 2, 5, 4])) # prints [2, 3, 5, 4, 8] or any other combination",Data Structure,2613
Write a Python function to check if a given list of numbers is sorted in ascending order or not.,"list_numbers = [5, 8, 9, 11, 1]","def is_sorted_asc(list_numbers):
 for i in range(len(list_numbers) - 1):
 if list_numbers[i] > list_numbers[i + 1]:
 return False
 return True
 
result = is_sorted_asc(list_numbers)
print(result) # False",Data Structure,2614
Write a Python code snippet to remove the last element from a list.,"example_list = [3, 1, 5, 7, 4, 8, 2]","def remove_last_element(lst):
    last_index = len(lst) - 1
    del lst[last_index]

example_list = [3, 1, 5, 7, 4, 8, 2]
remove_last_element(example_list)
print(example_list) 
# Output: [3, 1, 5, 7, 4, 8]",Data Structure,2617
